person_id,person_name,person_name_variants,person_editorial_comment,person_name_normalised,pers_ID_FS,person_relevance,person_name_corrected,person_frequency
434.0,Friedrich Christian August Strecker,,,Friedrich Christian August Strecker,434,poi-2,Friedrich Christian August Strecker,4
435.0,Georg Heinrich Gottlieb Strecker,,,Georg Heinrich Gottlieb Strecker,435,poi-2,Georg Heinrich Gottlieb Strecker,2
436.0,Maria Anna Wagner,,,0,436,0,Maria Anna Wagner,1
437.0,Maria Maximilia Christina Antonetta Strecker,,,0,437,0,Maria Maximilia Christina Antonetta Strecker,2
438.0,Anna Catharina Wilhelmina Josepha Strecker,,,0,438,0,Anna Catharina Wilhelmina Josepha Strecker,2
439.0,Ivo Johann Stahl,,,Ivo Johann Stahl,439,0,Ivo Johann Stahl,6
439.0,Ivo Johannes Stahl,,,Ivo Johann Stahl,439,0,Ivo Johann Stahl,2
439.0,Ivo Stahl,,,Ivo Johann Stahl,439,0,Ivo Stahl,2
440.0,Catharina Molitoris,,,0,440,0,Catharina Molitoris,1
441.0,Alexander Johann Strecker,,,Alexander Johann Strecker,,poi-2,Alexander Johann Strecker,6
441.0,Alexander Strecker,,,Alexander Johann Strecker,,poi-2,Alexander Johann Strecker,2
442.0,Maria Susanna von Zwehl,,,0,442,0,Maria Susanna von Zwehl,3
443.0,Maria Anna Francisca Renata Strecker,,,0,443,0,Maria Anna Francisca Renata Strecker,2
444.0,Maria Wilhelmina Josepha Strecker,,,0,444,0,Maria Wilhelmina Josepha Strecker,1
445.0,Johann Bernhard Strecker,,,Johann Bernhard Strecker,445,poi-2,Johann Bernhard Strecker,1
446.0,Maria Anna Francisca Wagner,,,0,446,0,Maria Anna Francisca Wagner,1
447.0,Ernst Friedrich Hugo Strecker,,,Ernst Friedrich Hugo Strecker,447,poi-2,Ernst Friedrich Hugo Strecker,3
448.0,Alexander Bernhard Johann Nepomuk Strecker,,,Alexander Bernhard Johann Nepomuk Strecker,,poi-2,Alexander Bernhard Johann Nepomuk Strecker,2
449.0,N.N. Strecker,,,0,449,0,N.N. Strecker,1
450.0,Adam Ignatius Turin,,,Adam Ignaz Turin,,poi-2,Adam Ignaz Turin,2
450.0,Adam Ignatz Turin,,,Adam Ignaz Turin,,poi-2,Adam Ignaz Turin,8
450.0,Adam Ignatz Turin,,,Adam Ignaz Turin,,poi-2,Adam Ignaz Turin,8
450.0,Adam Ignaz Durino,,,Adam Ignaz Turin,,poi-2,Adam Ignaz Turin,2
450.0,Adam Ignaz Turin,,,Adam Ignaz Turin,,poi-2,Adam Ignaz Turin,6
450.0,Adam Ignaz Turin,Turinus / Turino,,Adam Ignaz Turin,,poi-2,Adam Ignaz Turin,6
450.0,Adam Ignaz Turin,,,Adam Ignaz Turin,,poi-2,Adam Ignaz Turin,6
450.0,Adam Ignaz Turin,Adam Ignaz Durino,,Adam Ignaz Turin,,poi-2,Adam Ignaz Turin,6
450.0,Adam Ignaz Turin,Adam Ignaz Tirtin,,Adam Ignaz Turin,,poi-2,Adam Ignaz Turin,6
451.0,Johann Herwig von Zwehl,,,0,451,0,Johann Herwig von Zwehl,1
452.0,Carl Wilhelm Strecker,,,Karl Wilhelm Anton Strecker,452,poi-2,Karl Wilhelm Anton Strecker,4
452.0,Karl Wilhelm Anton Strecker,,,Karl Wilhelm Anton Strecker,452,poi-2,Karl Wilhelm Anton Strecker,5
452.0,Karl Wilhelm Anton Strecker,,,Karl Wilhelm Anton Strecker,452,poi-2,Karl Wilhelm Anton Strecker,5
453.0,Agnes Turin,,,0,,0,Agnes Turin,1
454.0,Maria Francisca Renate Strecker,,,0,454,0,Maria Franzisca Renate Strecker,1
455.0,Franciscus Jacobus Johannes Nepomuk Strecker,,,Franz Jakob Johann Nepomuk Strecker,455,poi-2,Franz Jakob Johann Nepomuk Strecker,2
456.0,Sophia Katharina Josepha Strecker,,,0,456,0,Sophia Katharina Josepha Strecker,2
457.0,Karl Friedrich Wunderlich,,,Karl Friedrich Wunderlich,457,poi-2,Karl Friedrich Wunderlich,5
458.0,Susanna Josepha Strecker,,,0,458,0,Susanna Josepha Strecker,3
459.0,Jakob Dominicus,,,###,459?,poi-2,Johann Jakob Dominicus,1
459.0,Johann Jakob Dominicus,,,Johann Jakob Dominicus,459,poi-2,Johann Jakob Dominicus,5
460.0,Henricus Strecker,,,Heinrich Strecker,460,poi-2,Henricus Strecker,2
461.0,Maria Apollonia Wilhelmina Susanna Strecker,,,0,461,0,Maria Apollonia Wilhelmina Susanna Strecker,2
462.0,Regina Elisabeth Tentzel,,,0,462,0,Regina Elisabeth Tentzel,3
463.0,Friedrich Heinrich Jacobs,,,M. Friedrich Heinrich Jakobs,463,poi-2,Friedrich Heinrich Jakobs,2
463.0,Friedrich Heinrich Jacobs,Fridrich Heinrich Iacobs,,M. Friedrich Heinrich Jakobs,463,poi-2,Friedrich Heinrich Jakobs,2
463.0,Friedrich Heinrich Jakob,,,M. Friedrich Heinrich Jakobs,463,poi-2,Friedrich Heinrich Jakobs,2
463.0,M. Friedrich Heinrich Jacobs,,,M. Friedrich Heinrich Jakobs,463,poi-2,Friedrich Heinrich Jakobs,2
464.0,Christine Elisabeth Tentzel,,,0,464,0,Christine Elisabeth Tentzel,1
465.0,Hieronymus Gottlieb Tentzel,,,Hieronymus Gottlieb Tentzel,465,poi-2,Hieronymus Gottlieb Tentzel,4
466.0,Johann Friedrich Tentzel,,,Johann Friedrich Tentzel,466,poi-2,Johann Friedrich Tentzel,4
467.0,Ernst Emanuel Tentzel,,,Ernst Emanuel Tentzel,87,poi-1,Ernst Emanuel Tentzel,7
468.0,Salome Sophia Tentzel,,,0,468,0,Salome Sophia Tentzel,2
469.0,Christian Friedrich Schelhas,,,Christian Friedrich Schelhas,469,poi-2,Christian Friedrich Schellhas,2
469.0,Christian Friedrich Schellhas,,,Christian Friedrich Schelhas,469,poi-2,Christian Friedrich Schellhas,11
87.0,Ernst I Tentzel,,,Ernst Tentzel,470,poi-2,Ernst I. Tentzel,8
471.0,Barbara Happe,,,0,471,0,Barbara Happe,1
472.0,Ernst II Tentzel,,,Ernst Tentzel,472,poi-2,Ernst II. Tentzel,7
473.0,Elisabeth Bonner,,,0,473,0,Elisabeth Bonner,5
473.0,Johann Gottlieb Adami,,,###,473?,poi-2,Johann Gottlieb Adami,11
473.0,Johann Gottlieb Adami,,,###,473?,poi-2,Johann Gottlieb Adami,11
474.0,Regina Brückner,,,0,474,0,Regina Brückner,3
475.0,Rudolph Adami,,,0,475,0,Rudolph Adami,2
476.0,Johann Christian Tentzel,,,0,476,0,Johann Christian Tentzel,5
470.0,Regina Adami,,,0,476,0,Regina Adami,2
477.0,Stephan Bonner,,,Stephan Bonner,477,poi-2,Stephan Bonner,5
478.0,Anna Siebold,,,0,478,0,Anna Siebold,1
479.0,Juditha Margaretha Döring,,,0,479,0,Juditha Margaretha Döring,2
480.0,Sabine Magdalene von Eberbach,,,0,480,0,Sabine Magdalene von Eberbach,1
481.0,Benigna von der Sachsen,,,0,481,0,Benigna von der Sachsen,4
482.0,Christian Wilhelm von Brettin,,,0,482,0,Christian Wilhelm von Brettin,12
482.0,Tobias Adami,,,0,482,0,Tobias Adami,22
482.0,Tobias Adami ,,,0,482,0,Tobias Adami ,13
482.0,Tobias Emmanuel Adami ,,,0,482,0,Tobias Emmanuel Adami ,3
483.0,Dorothea von der Sachsen,,,0,483,0,Dorothea von der Sachsen,3
485.0,Henning Rennemann,Henningus Rennemann,,Henning Rennemann,485,poi-2,Henning Rennemann,39
485.0,Henning Rennemann,,,Henning Rennemann,485,poi-2,Henning Rennemann,39
486.0,Justus Josias Rennemann ,,,0,486,0,Justus Josias Rennemann ,6
487.0,Helmoldevigus Rennemann,,,0,487,0,Helmoldevigus Rennemann,2
488.0,Margaretha Sprocovius,,,0,488,0,Margaretha Sprocovius,2
488.0,Maria Northausen,,,0,488,0,Maria Northausen,2
489.0,Lydia Rothardt ,,,0,489,0,Lydia Rothardt ,2
489.0,Lydia Rothart ,,,0,489,0,Lydia Rothart ,4
490.0,Maria Northausen ,,,0,490,0,Maria Northausen ,2
491.0,Gottfried von Benzel-Sternau,,,0,491,0,Gottfried von Benzel-Sternau,6
492.0,Johann Jakob Bentzell,,,Johann Jakob Josef Bentzel,492,poi-2,Johann Jakob Josef Benzel,2
492.0,Johann Jakob Josef Benzel,Benzell,,Johann Jakob Josef Bentzel,492,poi-2,Johann Jakob Josef Benzel,1
493.0,Anselm Franz Freiherr von Benzel,Benzell,,Anselm Franz von Bentzel zu Sternau,493,poi-2,Anselm Franz von Bentzel-Sternau,1
493.0,Anselm Franz von Bentzel-Sternau,,,Anselm Franz von Bentzel zu Sternau,493,poi-2,Anselm Franz von Bentzel-Sternau,12
493.0,Franz Anselm Freiherr von Benzel,Benzell,,Anselm Franz von Bentzel zu Sternau,493,poi-2,Anselm Franz von Bentzel-Sternau,2
494.0,Hans von Ingelheim,,,Hans von Ingelheim,494,poi-2,Hans von Ingelheim,1
495.0,N.N. von Clemens-Millwitz,,,N.N. von Klemens zu Millwitz,495,poi-2,N.N. von Klemens zu Millwitz,1
496.0,Berthold Boineburg,,,Berthold von Boineburg,496,poi-2,Berthold von Boineburg,1
496.0,N.N. von Boineburg,,,Berthold von Boineburg,496,poi-2,Berthold von Boineburg,1
496.0,N.N. von Boyneburg,,,Berthold von Boineburg,496,poi-2,Berthold von Boineburg,1
497.0,Melchior Friedrich zu Schönborn,,,0,497,0,Melchior Friedrich von Schönborn,2
498.0,Anna Sophia von Boineburg,,,0,498,0,Anna Sophia von Boineburg,1
499.0,Barbara von Buttlar,,,0,499,0,Barbara von Buttlar,1
500.0,N.N. Meier,,,N.N. Meier,500,poi-2,N.N. Meier,1
501.0,Christoph Gudenus,,,Christoph Gudenus,501,poi-2,Christoph Gudenus,3
502.0,Sophia Dorothea Faligken,,,0,502,0,Sophia Dorothea Faligken,2
503.0,Maria Josepha Theresia Molitoris,Maria Josepha Theresia de Clemens,,0,503,0,Maria Josepha Theresia Molitoris,2
503.0,Maria Josepha Theresia Molitoris,,,0,503,0,Maria Josepha Theresia Molitoris,2
504.0,Anna Josepha von Clemens,,,0,504,0,Anna Josepha von Clemens,1
504.0,Anna Josepha Wallburgis von Clemens,,,0,504,0,Anna Josepha Wallburgis von Clemens,1
505.0,Robert Balthasar Adam Clemens,Clemenz,,Robert Balthasar Adam von Klemens zu Millwitz,505,poi-2,Robert Balthasar Adam Klemens,2
505.0,Robert Balthasar von Clemens,,,Robert Balthasar Adam von Klemens zu Millwitz,505,poi-2,Robert Balthasar von Klemens,4
505.0,Robert Balthasar von Klemens,Rupert Klemens,,,,,Robert Balthasar von Klemens,42
505.0,Robert Balthasar von Klemens,,,,,,Robert Balthasar von Klemens,42
505.0,Robert Clemens,Clemenz,,Robert Balthasar Adam von Klemens zu Millwitz,505,poi-2,Robert Clemens,1
506.0,Maria Margaretha von Clemens,,,0,506,0,Maria Margaretha von Clemens,2
507.0,N.N. Fritz,,,N.N. Fritz,507,poi-2,N.N. Fritz,1
508.0,Susanna Theresia Fritz,,,0,508,0,Susanna Theresia Fritz,1
510.0,Catharina Höglein,Catharina Hoeglien,,0,510,0,Catharina Höglein,1
511.0,M. E. L. [?] von Gerstenberg,,,0,511,0,M. E. L. [?] von Gerstenberg,2
512.0,Bernhard von Sommerlattae,,,N.N. von Sommerlatte ,512,poi-2,Bernhard von Sommerlatte,1
512.0,N.N. von Sommerlatte ,,,N.N. von Sommerlatte ,512,poi-2,N.N. von Sommerlatte ,2
512.0,Otto Arnold von Sommerlattae,,,N.N. von Sommerlatte ,512,poi-2,Otto Arnold von Sommerlatte,1
513.0,Charlotte von Bellmont,,,0,513,0,Charlotte von Bellmont,1
514.0,Maria Angelica Bendleb,,,0,514,0,Maria Angelica Bendleb,1
515.0,Christian Samuel Graberg,,,Christian Samuel Graberg,515,poi-2,Christian Samuel Graberg,6
516.0,Eva Eleonora Schmidt,,,0,516,0,Eva Eleonora Schmidt,1
517.0,Rosina Chrisitna Fratzscher,,,0,517,0,Rosina Chrisitna Fratzscher,2
9100.0,Ernst Christian Immanuel Tentzel,Tenzel,,0,518,0,Ernst Christian Immanuel Tentzel,2
519.0,M. Georg Berger,,,M. Georg Berger,519,poi-2,M. Georg Berger,2
520.0,Jacob Berger,,,Jakob Berger,521,poi-2,Jakob Berger,2
520.0,Jacob M. Berger,Jacob M. Berringer,,Jakob M. Berger,520,poi-2,Jakob Berger,19
520.0,Jacobus M. Berger,,,Jakob M. Berger,520,poi-1,Jakob Berger,12
520.0,Jakob Berger,Jakob Berringer,,Jakob M. Berger,520,poi-1,Jakob Berger,5
520.0,M. Jacob Berger,,,Jakob M. Berger,520,poi-2,Jakob Berger,6
521.0,Jacob Berger,,,Jakob Berger,521,poi-2,Jakob Berger,2
522.0,Judith Brochhausen,,,0,522,0,Judith Brochhausen,1
523.0,Jost Christoph Reinhardt,,,Jost Christoph Reinhardt,523,poi-2,Jost Christoph Reinhardt,1
524.0,David Hamilton,,,David Hamilton,524,poi-2,David Hamilton,2
525.0,Laurentius Heinrici,Laurentius Heine,,0,525,0,Laurentius Heinrici,4
526.0,Heinrich Wilhelm Ludolf,,,Heinrich Wilhelm Ludolph,526,poi-2,Heinrich Wilhelm Ludolf,7
526.0,Heinrich Wilhelm Ludolf,Ludolff / Ludolph / Ludolphus,,Heinrich Wilhelm Ludolph,526,poi-2,Heinrich Wilhelm Ludolf,7
527.0,Martha Benigna Ludolf ,,,0,527,0,Martha Benigna Ludolf ,1
528.0,Caspar Friedrich Heidenreich,,,Kaspar Friedrich Heidenreich,528,poi-2,Caspar Friedrich Heidenreich,1
529.0,Hans Ludolf,Hans Lidloff,,Hans Ludolph,529,poi-2,Hans Ludolf,7
530.0,Anna Gebhard,Anna Wesener,,0,530,0,Anna Gebhard,1
531.0,Conrad Brand ,,,Konrad Brand ,531,poi-2,Conrad Brand ,6
532.0,Christina Gebhard,,,0,532,0,Christina Gebhard,2
533.0,Jonas Meltzer,Johann Meltzer / Johann Möltzer / Jonas Möltzer,,Jonas Meltzer,533,poi-2,Jonas Meltzer,1
534.0,Martha Catharina von Utzberg,,,0,534,0,Martha Catharina von Utzberg,1
536.0,Jeremias Schorch,,,Jeremias Schorch,536,poi-2,Jeremias Schorch,8
540.0,Martha Birnstiel,,,0,540,0,Martha Birnstiel,1
541.0,Jeremias Birnstiel,,,Jeremias Birnstiel,541,poi-2,Jeremias Birnstiel,1
542.0,Elisabeth Elsner ,,,0,542,0,Elisabeth Elsner ,2
543.0,Bartholomaeus Elsner ,,,Johann Bartholomäus Elsner ,543,poi-2,Bartholomaeus Elsner ,4
543.0,Bartholomaeus Elßner ,,,Johann Bartholomäus Elsner ,543,poi-2,Bartholomaeus Elsner ,3
543.0,Johannes Bartholomaeus Elsnerus,,,Johann Bartholomäus Elsner ,543,poi-2,Johann Bartholomaeus Elsner,2
544.0,Regina Frischmann,,,0,544,0,Regina Frischmann,1
544.0,Ursula Wagner,,,0,544,0,Ursula Wagner,5
545.0,Johannes Wagner,,,Johannes Wagner,545,poi-2,Johannes Wagner,20
545.0,Johannes Wagner,Wagener,,Johannes Wagner,545,poi-2,Johannes Wagner,20
546.0,Anna Maria Schorch,,,0,546,0,Anna Maria Schorch,1
547.0,Heinrich Friedemann,,,Heinrich Wilhelm Friedemann,547,poi-2,Heinrich Friedemann,1
547.0,Heinrich Wilhelm Friedemann,Friedemannus,,Heinrich Wilhelm Friedemann,547,poi-2,Heinrich Wilhelm Friedemann,2
548.0,Maria Magdalena Schorch,,,0,548,0,Maria Magdalena Schorch,1
549.0,Franz Heinrich Schiller,Schieller / Schillers,,Franz Heinrich Schiller,549,poi-2,Franz Heinrich Schiller,3
549.0,Franz Schiller,,,Franz Heinrich Schiller,549,poi-2,Franz Schiller,4
550.0,Johann David Schorch,,,Johann Schorch,550,poi-2,Johann David Schorch,4
9105.0,Johann Heinrich Schorch,,,Johann Schorch,550,poi-2,Johann Heinrich Schorch,2
9106.0,Johann Schorch,,,Johann Schorch,550,poi-2,Johann Schorch,15
9107.0,Johann Wilhelm Schorch,,,Johann Schorch,550,poi-2,Johann Wilhelm Schorch,1
551.0,Heinrich Bartholomaeus Schorch,,,Heinrich Bartholomäus Schorch,551,poi-2,Heinrich Bartholomäus Schorch,2
551.0,Heinrich Bartholomäus Schorch,,,Heinrich Bartholomäus Schorch,551,poi-2,Heinrich Bartholomäus Schorch,2
552.0,Martha Elisabeth Andreae,Martha Elisabeth Schorch ,,0,552,0,Martha Elisabeth Andreae,1
552.0,Martha Elisabeth Schorch ,,,0,552,0,Martha Elisabeth Schorch ,2
553.0,Johann Wilhelm Andreae,,,M. Johann Wilhelm Andreae,553,poi-2,Johann Wilhelm Andreae,4
553.0,M. Johann Wilhelm Andreae,,,M. Johann Wilhelm Andreae,553,poi-2,Johann Wilhelm Andreae,4
554.0,Johannes Schorch ,,,Johannes Schorch ,554,poi-2,Johannes Schorch ,5
555.0,Anna Funcke,,,0,555,0,Anna Funcke,1
556.0,Martha Nacke,,,0,556,0,Martha Nacke,2
557.0,Hartmann Nacke ,,,Hartmann Nacke ,557,poi-2,Hartmann Nacke ,5
558.0,Anna Benigna Gerstenberg ,,,0,558,0,Anna Benigna Gerstenberg ,1
559.0,Marie Christine von Brettin,,,0,559,0,Marie Christine von Brettin,1
560.0,Cordula Maximiliana von der Weser ,,,0,560,0,Cordula Maximiliana von der Weser ,1
561.0,Wolf Balthasar von der Weser,,,Wolf Balthasar von der Weser,561,poi-2,Wolf Balthasar von der Weser,5
562.0,Hedwig Müller,,,0,562,0,Hedwig Müller,1
563.0,Jacob Heinrich Ziegler,,,Jakob Heinrich Ziegler,563,poi-2,Jacob Heinrich Ziegler,4
564.0,Elisabeth Stichling,,,0,564,0,Elisabeth Stichling,1
565.0,Martha Vasold ,,,0,565,0,Martha Vasold ,2
566.0,Ursula Förster ,,,0,566,0,Ursula Förster ,1
567.0,Catharina Herr ,,,0,567,0,Catharina Herr ,1
568.0,Sabina Magdalena Melzer,,,0,568,0,Sabina Magdalena Melzer,1
569.0,Anna Christina Schütz von Holzhausen,,,0,569,0,Anna Christina Schütz von Holzhausen,1
570.0,Philipp Ludwig Freiherr von Reiffenberg,,,Philipp Ludwig von Reiffenberg,570,poi-1,Philipp Ludwig von Reiffenberg,2
570.0,Philipp Ludwig Ritter von Reiffenberg,,,Philipp Ludwig von Reiffenberg,570,poi-1,Philipp Ludwig von Reiffenberg,13
570.0,Philipp Ludwig von Reiffenberg,,,Philipp Ludwig von Reiffenberg,570,poi-1,Philipp Ludwig von Reiffenberg,21
570.0,Philipp von Reiffenberg,,,Philipp Ludwig von Reiffenberg,570,poi-1,Philipp Ludwig von Reiffenberg,1
571.0,Friedrich Greiffenclau zu Vollrats,,,Friedrich von Greiffenclau zu Vollrads,571,poi-1,Friedrich von Greiffenclau zu Vollraths,3
571.0,Friedrich von Greiffenclau,,,Friedrich von Greiffenclau zu Vollrads,571,poi-1,Friedrich von Greiffenclau zu Vollraths,4
571.0,Friedrich von Greiffenclau zu Vollraths,,,Friedrich von Greiffenclau zu Vollrads,571,poi-1,Friedrich von Greiffenclau zu Vollraths,5
572.0,Gottfried Philipp Faust von Stromberg,,,Gottlieb Philipp Joseph Faust von Stromberg,572,poi-1,Gottlieb Philipp Joseph Faust von Stromberg,2
572.0,Gottlieb Philipp Joseph Faust von Stromberg,,,Gottlieb Philipp Joseph Faust von Stromberg,572,poi-1,Gottlieb Philipp Joseph Faust von Stromberg,5
573.0,Friedrich Wilhelm Freiherr von Bicken,,,Friedrich Wilhelm von Bicken,573,poi-1,Friedrich Wilhelm von Bicken,4
573.0,Friedrich Wilhelm von Bicken,,,Friedrich Wilhelm von Bicken,573,poi-1,Friedrich Wilhelm von Bicken,26
9001.0,Adam Philipp Teitzel,,,,,,Adam Philipp Teitzel,2
9002.0,Adolf Friedrich Rudolf Joseph (Freiherr) von TROTT zu SOLZ,,,Adolf Friedrich Rudolf Joseph von Trott zu Solz,,poi-1,Adolf Friedrich Rudolf Joseph von Trott zu Solz,24
9003.0,Adolf Karl Alexander Lothar (Freiherr) von ZEHMEN,,,Adolf Karl Alexander Lothar von Zehmen,,poi-1,Adolf Karl Alexander Lothar von Zehmen,25
9004.0,Adolph Wilhelm Franz Freiherr von Greiffenclau zu Vollrads,Adolph Freiherr von Greiffenclau zu Vollrads,,,,,Adolph Wilhelm Franz von Greiffenclau zu Vollrads,11
9004.0,Adolph Wilhelm Franz Freiherr von Greiffenclau zu Vollrads,,,,,,Adolph Wilhelm Franz von Greiffenclau zu Vollrads,11
9005.0,Aegidius (Egid) Valentin Felix (Freiherr von) BORIÉ (Beaurieux) (zu SCHÖNBACH),,,Aegidius Valentin Felix von Borié zu Schönbach,P-022,poi-1,Aegidius (Egid) Valentin Felix von Borié (Beaurieux) zu Schönbach,40
9006.0,Aegidius Joseph Valentin Felix genannt Egid Joseph Karl von FAHNENBERG,,,Aegidius Joseph Valentin Felix genannt Egid Joseph Karl von Fahnenberg,P-060,poi-1,Aegidius Joseph Valentin Felix von Borié (Beaurieux) zu Schönbach gen. von Fahnenberg,37
9007.0,Aeneas Anton von Fleischmann,Aeneas Anton Fleischmann,,,,,Aeneas Anton von Fleischmann,4
9007.0,Aeneas Anton von Fleischmann,,,,,,Aeneas Anton von Fleischmann,4
9008.0,Aloys Joseph Dominik Johann Franz (Freiherr) MAURER von KRONEGG zu Ungarshofen,,,Aloys Joseph Dominik Johann Franz Maurer von Kronegg zu Ungarshofen,,poi-1,Aloys Joseph Dominik Johann Franz Maurer von Kronegg zu Ungarshofen,26
9009.0,Andreas (Freiherr von) STEIGENTESCH,,,Andreas von Steigentesch,,poi-1,Andreas von Steigentsch,73
9010.0,Anselm Franz Serger,,,,,,Anselm Franz Serger,77
9011.0,Anselm Freiherr Groß von und zu Trockau,,,,,,Anselm Freiherr Groß von und zu Trockau,28
9011.0,Anselm Freiherr Groß von und zu Trockau,Anselm Baron von Groß zu Trockau,,,,,Anselm Freiherr Groß von und zu Trockau,28
9012.0,Anselm Gerhard Schott,,,,,,Anselm Gerhard Schott,2
9013.0,Arnold Gottfried Events,,,###,230?,poi-1,Arnold Gottfried Events,2
9014.0,Augustin Franz von Kunibert,Augustin Franz Kunibert,,,,,Augustin Franz von Kunibert,5
9014.0,Augustin Franz von Kunibert,,,,,,Augustin Franz von Kunibert,5
9015.0,Benjamin Schüz,,,0,?,0,Benjamin Schüz,1
9016.0,Bernhard Gottfried Reider,,,,,,Bernhard Gottfried Reider,69
9016.0,Bernhard Gottfried Reider,Reuter,,,,,Bernhard Gottfried Reider,69
9016.0,Bernhard Gottfried von Reider,Bernhard Gottfried Reider,,,,,Bernhard Gottfried von Reider,47
9016.0,Bernhard Gottfried von Reider,,,,,,Bernhard Gottfried von Reider,47
9016.0,Bernhard Gottfried von Reider,Gottfried von Reider,,,,,Bernhard Gottfried von Reider,47
9016.0,Bernhard Gottfried von Reider,Bernhard Gottfried Reuter,,,,,Bernhard Gottfried von Reider,47
9017.0,"Christian Franz [von, S.J.] WEIDENFELD",,,Christian Franz von Weidenfeld,P-017,poi-1,Christian Franz von Weidenfeld,30
9017.0,Christian von Ottenthal,Christian Ottenthal,,,,,Christian von Ottenthal,18
9017.0,Christian von Ottenthal,,,,,,Christian von Ottenthal,18
9018.0,Christoph Hartmann Freiherr von Fechenbach zu Laudenbach,,,,,,Christoph Hartmann Freiherr von Fechenbach zu Laudenbach,38
9018.0,Christoph Hartmann Freiherr von Fechenbach zu Lautenbach,,,,,,Christoph Hartmann Freiherr von Fechenbach zu Lautenbach,48
9018.0,Christoph Hartmann Freiherr von Fechenbach zu Lautenbach,Christophel Hartmann Freiherr von Fechenbach,,,,,Christoph Hartmann Freiherr von Fechenbach zu Lautenbach,48
9019.0,Damian Friedrich von Strauß,,,,,,Damian Friedrich von Strauß,44
9019.0,Damian Friedrich von Strauß,Damian Friedrich Strauß,,,,,Damian Friedrich von Strauß,44
9020.0,Emmerich Joseph Freiherr von Breidbach zu Bürresheim,,,,,,Emmerich Joseph von Breidbach zu Bürresheim,75
9021.0,"Ferdinand Heinrich (Freiherr von) DÜNWALDT (Dünnwaldt, Dünwald, Dün(n)ewald)",,,Ferdinand Heinrich von Dünwaldt,P-082,poi-1,Ferdinand Heinrich von Dünwaldt ,32
9022.0,Franz Arnold (Freiherr) von der BECKE,,,Franz Arnold von der Becke,P-107,poi-1,Franz Arnold von der Becke,28
9023.0,Franz Arnold Evers,,,###,230?,poi-1,Franz Arnold Evers,2
9024.0,Franz Bernhard Joseph Freiherr von STEIN zu LAUSNITZ,,,Franz Bernhard Joseph von Stein zu Lausnitz,P-062,poi-1,Franz Bernhard Joseph Freiherr von Stein zu Lausnitz,44
9025.0,Franz Bertram Freiherr von Scheben,"Franz Bertram von Scheben, Edler von Kronfeld",,,,,Franz Bertram Freiherr von Scheben,12
9025.0,Franz Bertram Freiherr von Scheben,,,,,,Franz Bertram Freiherr von Scheben,12
9026.0,Franz Christoph Heinrich Aloys (Graf) von Reigersberg,,,Franz Christoph Heinrich Aloys von Reigersberg,P-086,poi-1,Franz Christoph Heinrich Aloys von Reigersberg,62
9027.0,Franz Georg (Freiherr von) LEYKAM,,,Franz Georg von Leykam,P-019,poi-1,Franz Georg von Leykam,35
9028.0,Franz Graf von Spaur,,,,,,Franz Graf von Spaur,12
9028.0,Franz Graf von Spaur,Franz Graf von Spaur zu Pflaum und Valeur,,,,,Franz Graf von Spaur,12
9029.0,Franz Joseph (Freiherr von) Albini,,,Franz Joseph von Albini,P-075,poi-1,Franz Joseph von Albini,70
9030.0,Franz Joseph Ignaz (Freiherr von) LINDEN,,,Franz Joseph Ignaz von Linden,P-020,poi-1,Franz Joseph Ignaz von Linden,53
9031.0,Franz Philipp Ernst Freiherr von Hettersdorf,,,,,,Franz Philipp Ernst Freiherr von Hettersdorf,26
9032.0,Franz Valerius (Edler von) HAUER,,,Franz Valerius von Hauer,P-057,poi-1,Franz Valerius von Hauer,27
9033.0,Franz Wilhelm LOSKAND,Loskandt / Loskant,,Franz Wilhelm Loskand,P-004,poi-1,Franz Wilhelm Loskand,23
9034.0,Friedrich Joseph Anton (Freiherr) von SCHMITZ (zu GROLLENBURG),,,Friedrich Joseph Anton von Schmitz zu Grollenburg,P-103,poi-1,Friedrich Joseph Anton von Schmitz zu Grollenburg,33
9035.0,Friedrich Karl Freiherr von Groschlag zu Dieburg,,,,,,Friedrich Karl von Groschlag zu Dieburg,34
9035.0,Friedrich Karl Freiherr von Groschlag zu Dieburg,Friedrich Karl Freiherr von Groschlag ,,,,,Friedrich Karl von Groschlag zu Dieburg,34
9036.0,Georg Friedrich von Lasser,,,,,,Georg Friedrich von Lasser,28
9037.0,Gerhard Evers,,,###,230?,poi-1,Gerhard Evers,2
9038.0,Gerhard Georg Wilhelm Franz Xaver (Freiherr von) VOGELIUS,,,Gerhard Georg Wilhelm Franz Xaver von Vogelius,P-015,poi-1,Gerhard Georg Wilhelm Franz Xaver von Vogelius,30
9039.0,Gottfried Emanuel Friedrich Freiherr von ANDRIAN-WERBURG,Gottfried Emanuel Ferdinand Andont Freiherr von ANDRIAN-WERBURG,,Gottfried Emanuel Friedrich von Andrian-Werburg,P-061,poi-1,Gottfried Emanuel Friedrich Freiherr von Andrian-Werburg,19
9039.0,Gottfried Emanuel Friedrich Freiherr von ANDRIAN-WERBURG,,,Gottfried Emanuel Friedrich von Andrian-Werburg,P-061,poi-1,Gottfried Emanuel Friedrich Freiherr von Andrian-Werburg,19
9040.0,Gottfried von Lammertz,,,,,,Gottfried von Lammertz,37
9041.0,Hartmann Andreas von Faber,Hartmann Andreas Faber,,,,,Hartmann Andreas von Faber,10
